sku_id,warehouse_id,date,quantity_sold
SKU004,WH1,2025-06-04,59
SKU004,WH2,2025-06-04,56
SKU004,WH3,2025-06-04,54
SKU004,WH4,2025-06-04,54
SKU004,WH5,2025-06-04,56
SKU005,WH1,2025-06-04,52
SKU005,WH2,2025-06-04,58
SKU005,WH3,2025-06-04,49
SKU005,WH4,2025-06-04,52
SKU005,WH5,2025-06-04,57
SKU006,WH1,2025-06-04,48
SKU006,WH2,2025-06-04,46
SKU006,WH3,2025-06-04,54
SKU006,WH4,2025-06-04,46
SKU006,WH5,2025-06-04,48
SKU007,WH1,2025-06-04,58
SKU007,WH2,2025-06-04,53
SKU007,WH3,2025-06-04,60
SKU007,WH4,2025-06-04,48
SKU007,WH5,2025-06-04,54
SKU008,WH1,2025-06-04,56
SKU008,WH2,2025-06-04,48
SKU008,WH3,2025-06-04,59
SKU008,WH4,2025-06-04,57
SKU008,WH5,2025-06-04,46
SKU009,WH1,2025-06-04,54
SKU009,WH2,2025-06-04,56
SKU009,WH3,2025-06-04,51
SKU009,WH4,2025-06-04,47
SKU009,WH5,2025-06-04,55
SKU010,WH1,2025-06-04,65
SKU010,WH2,2025-06-04,52
SKU010,WH3,2025-06-04,62
SKU010,WH4,2025-06-04,50
SKU010,WH5,2025-06-04,55
SKU011,WH1,2025-06-04,58
SKU011,WH2,2025-06-04,54
SKU011,WH3,2025-06-04,53
SKU011,WH4,2025-06-04,58
SKU011,WH5,2025-06-04,64
SKU012,WH1,2025-06-04,56
SKU012,WH2,2025-06-04,51
SKU012,WH3,2025-06-04,53
SKU012,WH4,2025-06-04,67
SKU012,WH5,2025-06-04,55
SKU013,WH1,2025-06-04,51
SKU013,WH2,2025-06-04,48
SKU013,WH3,2025-06-04,45
SKU013,WH4,2025-06-04,56
SKU013,WH5,2025-06-04,57
SKU014,WH1,2025-06-04,52
SKU014,WH2,2025-06-04,54
SKU014,WH3,2025-06-04,48
SKU014,WH4,2025-06-04,55
SKU014,WH5,2025-06-04,56
SKU015,WH1,2025-06-04,51
SKU015,WH2,2025-06-04,63
SKU015,WH3,2025-06-04,50
SKU015,WH4,2025-06-04,55
SKU015,WH5,2025-06-04,58
SKU016,WH1,2025-06-04,54
SKU016,WH2,2025-06-04,53
SKU016,WH3,2025-06-04,47
SKU016,WH4,2025-06-04,61
SKU016,WH5,2025-06-04,53
SKU017,WH1,2025-06-04,57
SKU017,WH2,2025-06-04,57
SKU017,WH3,2025-06-04,51
SKU017,WH4,2025-06-04,53
SKU017,WH5,2025-06-04,61
SKU018,WH1,2025-06-04,48
SKU018,WH2,2025-06-04,65
SKU018,WH3,2025-06-04,50
SKU018,WH4,2025-06-04,48
SKU018,WH5,2025-06-04,55
SKU019,WH1,2025-06-04,65
SKU019,WH2,2025-06-04,45
SKU019,WH3,2025-06-04,53
SKU019,WH4,2025-06-04,56
SKU019,WH5,2025-06-04,54
SKU020,WH1,2025-06-04,56
SKU020,WH2,2025-06-04,50
SKU020,WH3,2025-06-04,51
SKU020,WH4,2025-06-04,53
SKU020,WH5,2025-06-04,48
SKU001,WH1,2025-06-05,54
SKU001,WH2,2025-06-05,52
SKU001,WH3,2025-06-05,52
SKU001,WH4,2025-06-05,56
SKU001,WH5,2025-06-05,45
SKU002,WH1,2025-06-05,53
SKU002,WH2,2025-06-05,65
SKU002,WH3,2025-06-05,48
SKU002,WH4,2025-06-05,60
SKU002,WH5,2025-06-05,54
SKU003,WH1,2025-06-05,51
SKU003,WH2,2025-06-05,47
SKU003,WH3,2025-06-05,55
SKU003,WH4,2025-06-05,61
SKU003,WH5,2025-06-05,52
SKU004,WH1,2025-06-05,54
SKU004,WH2,2025-06-05,59
SKU004,WH3,2025-06-05,56
SKU004,WH4,2025-06-05,46
SKU004,WH5,2025-06-05,54
SKU005,WH1,2025-06-05,61
SKU005,WH2,2025-06-05,54
SKU005,WH3,2025-06-05,40
SKU005,WH4,2025-06-05,56
SKU005,WH5,2025-06-05,53
SKU006,WH1,2025-06-05,45
SKU006,WH2,2025-06-05,46
SKU006,WH3,2025-06-05,59
SKU006,WH4,2025-06-05,50
SKU006,WH5,2025-06-05,49
SKU007,WH1,2025-06-05,54
SKU007,WH2,2025-06-05,51
SKU007,WH3,2025-06-05,54
SKU007,WH4,2025-06-05,53
SKU007,WH5,2025-06-05,48
SKU008,WH1,2025-06-05,51
SKU008,WH2,2025-06-05,56
SKU008,WH3,2025-06-05,54
SKU008,WH4,2025-06-05,53
SKU008,WH5,2025-06-05,64
SKU009,WH1,2025-06-05,58
SKU009,WH2,2025-06-05,58
SKU009,WH3,2025-06-05,53
SKU009,WH4,2025-06-05,55
SKU009,WH5,2025-06-05,52
SKU010,WH1,2025-06-05,58
SKU010,WH2,2025-06-05,53
SKU010,WH3,2025-06-05,55
SKU010,WH4,2025-06-05,55
SKU010,WH5,2025-06-05,54
SKU011,WH1,2025-06-05,69
SKU011,WH2,2025-06-05,51
SKU011,WH3,2025-06-05,51
SKU011,WH4,2025-06-05,57
SKU011,WH5,2025-06-05,51
SKU012,WH1,2025-06-05,52
SKU012,WH2,2025-06-05,48
SKU012,WH3,2025-06-05,56
SKU012,WH4,2025-06-05,56
SKU012,WH5,2025-06-05,52
SKU013,WH1,2025-06-05,57
SKU013,WH2,2025-06-05,45
SKU013,WH3,2025-06-05,50
SKU013,WH4,2025-06-05,53
SKU013,WH5,2025-06-05,48
SKU014,WH1,2025-06-05,45
SKU014,WH2,2025-06-05,52
SKU014,WH3,2025-06-05,57
SKU014,WH4,2025-06-05,60
SKU014,WH5,2025-06-05,51
SKU015,WH1,2025-06-05,58
SKU015,WH2,2025-06-05,57
SKU015,WH3,2025-06-05,60
SKU015,WH4,2025-06-05,52
SKU015,WH5,2025-06-05,45
SKU016,WH1,2025-06-05,54
SKU016,WH2,2025-06-05,49
SKU016,WH3,2025-06-05,50
SKU016,WH4,2025-06-05,52
SKU016,WH5,2025-06-05,52
SKU017,WH1,2025-06-05,55
SKU017,WH2,2025-06-05,57
SKU017,WH3,2025-06-05,52
SKU017,WH4,2025-06-05,56
SKU017,WH5,2025-06-05,54
SKU018,WH1,2025-06-05,59
SKU018,WH2,2025-06-05,53
SKU018,WH3,2025-06-05,54
SKU018,WH4,2025-06-05,52
SKU018,WH5,2025-06-05,53
SKU019,WH1,2025-06-05,50
SKU019,WH2,2025-06-05,49
SKU019,WH3,2025-06-05,58
SKU019,WH4,2025-06-05,48
SKU019,WH5,2025-06-05,52
SKU020,WH1,2025-06-05,59
SKU020,WH2,2025-06-05,52
SKU020,WH3,2025-06-05,58
SKU020,WH4,2025-06-05,51
SKU020,WH5,2025-06-05,49
SKU001,WH1,2025-06-06,46
SKU001,WH2,2025-06-06,60
SKU001,WH3,2025-06-06,48
SKU001,WH4,2025-06-06,57
SKU001,WH5,2025-06-06,49
SKU002,WH1,2025-06-06,60
SKU002,WH2,2025-06-06,65
SKU002,WH3,2025-06-06,45
SKU002,WH4,2025-06-06,48
SKU002,WH5,2025-06-06,58
SKU003,WH1,2025-06-06,56
SKU003,WH2,2025-06-06,58
SKU003,WH3,2025-06-06,51
SKU003,WH4,2025-06-06,64
SKU003,WH5,2025-06-06,54
SKU004,WH1,2025-06-06,48
SKU004,WH2,2025-06-06,52
SKU004,WH3,2025-06-06,48
SKU004,WH4,2025-06-06,62
SKU004,WH5,2025-06-06,50
SKU005,WH1,2025-06-06,56
SKU005,WH2,2025-06-06,51
SKU005,WH3,2025-06-06,51
SKU005,WH4,2025-06-06,44
SKU005,WH5,2025-06-06,57
SKU006,WH1,2025-06-06,60
SKU006,WH2,2025-06-06,49
SKU006,WH3,2025-06-06,46
SKU006,WH4,2025-06-06,58
SKU006,WH5,2025-06-06,46
SKU007,WH1,2025-06-06,60
SKU007,WH2,2025-06-06,49
SKU007,WH3,2025-06-06,48
SKU007,WH4,2025-06-06,55
SKU007,WH5,2025-06-06,49
SKU008,WH1,2025-06-06,50
SKU008,WH2,2025-06-06,56
SKU008,WH3,2025-06-06,42
SKU008,WH4,2025-06-06,62
SKU008,WH5,2025-06-06,54
SKU009,WH1,2025-06-06,47
SKU009,WH2,2025-06-06,49
SKU009,WH3,2025-06-06,59
SKU009,WH4,2025-06-06,57
SKU009,WH5,2025-06-06,61
SKU010,WH1,2025-06-06,50
SKU010,WH2,2025-06-06,55
SKU010,WH3,2025-06-06,56
SKU010,WH4,2025-06-06,57
SKU010,WH5,2025-06-06,59
SKU011,WH1,2025-06-06,50
SKU011,WH2,2025-06-06,53
SKU011,WH3,2025-06-06,51
SKU011,WH4,2025-06-06,53
SKU011,WH5,2025-06-06,57
SKU012,WH1,2025-06-06,45
SKU012,WH2,2025-06-06,59
SKU012,WH3,2025-06-06,48
SKU012,WH4,2025-06-06,52
SKU012,WH5,2025-06-06,60
SKU013,WH1,2025-06-06,55
SKU013,WH2,2025-06-06,55
SKU013,WH3,2025-06-06,48
SKU013,WH4,2025-06-06,49
SKU013,WH5,2025-06-06,58
SKU014,WH1,2025-06-06,51
SKU014,WH2,2025-06-06,51
SKU014,WH3,2025-06-06,59
SKU014,WH4,2025-06-06,49
SKU014,WH5,2025-06-06,55
SKU015,WH1,2025-06-06,54
SKU015,WH2,2025-06-06,54
SKU015,WH3,2025-06-06,51
SKU015,WH4,2025-06-06,51
SKU015,WH5,2025-06-06,48
SKU016,WH1,2025-06-06,56
SKU016,WH2,2025-06-06,50
SKU016,WH3,2025-06-06,59
SKU016,WH4,2025-06-06,53
SKU016,WH5,2025-06-06,48
SKU017,WH1,2025-06-06,53
SKU017,WH2,2025-06-06,52
SKU017,WH3,2025-06-06,59
SKU017,WH4,2025-06-06,52
SKU017,WH5,2025-06-06,52
SKU018,WH1,2025-06-06,61
SKU018,WH2,2025-06-06,56
SKU018,WH3,2025-06-06,62
SKU018,WH4,2025-06-06,60
SKU018,WH5,2025-06-06,49
SKU019,WH1,2025-06-06,59
SKU019,WH2,2025-06-06,61
SKU019,WH3,2025-06-06,61
SKU019,WH4,2025-06-06,59
SKU019,WH5,2025-06-06,59
SKU020,WH1,2025-06-06,52
SKU020,WH2,2025-06-06,50
SKU020,WH3,2025-06-06,52
SKU020,WH4,2025-06-06,45
SKU020,WH5,2025-06-06,60
SKU001,WH1,2025-06-07,52
SKU001,WH2,2025-06-07,60
SKU001,WH3,2025-06-07,47
SKU001,WH4,2025-06-07,59
SKU001,WH5,2025-06-07,51
SKU002,WH1,2025-06-07,47
SKU002,WH2,2025-06-07,62
SKU002,WH3,2025-06-07,59
SKU002,WH4,2025-06-07,55
SKU002,WH5,2025-06-07,54
SKU003,WH1,2025-06-07,56
SKU003,WH2,2025-06-07,55
SKU003,WH3,2025-06-07,50
SKU003,WH4,2025-06-07,52
SKU003,WH5,2025-06-07,63
SKU004,WH1,2025-06-07,67
SKU004,WH2,2025-06-07,61
SKU004,WH3,2025-06-07,56
SKU004,WH4,2025-06-07,52
SKU004,WH5,2025-06-07,50
SKU005,WH1,2025-06-07,50
SKU005,WH2,2025-06-07,51
SKU005,WH3,2025-06-07,64
SKU005,WH4,2025-06-07,63
SKU005,WH5,2025-06-07,57
SKU006,WH1,2025-06-07,49
SKU006,WH2,2025-06-07,58
SKU006,WH3,2025-06-07,52
SKU006,WH4,2025-06-07,43
SKU006,WH5,2025-06-07,55
SKU007,WH1,2025-06-07,49
SKU007,WH2,2025-06-07,50
SKU007,WH3,2025-06-07,52
SKU007,WH4,2025-06-07,51
SKU007,WH5,2025-06-07,53
SKU008,WH1,2025-06-07,53
SKU008,WH2,2025-06-07,44
SKU008,WH3,2025-06-07,61
SKU008,WH4,2025-06-07,49
SKU008,WH5,2025-06-07,49
SKU009,WH1,2025-06-07,52
SKU009,WH2,2025-06-07,53
SKU009,WH3,2025-06-07,61
SKU009,WH4,2025-06-07,55
SKU009,WH5,2025-06-07,56
SKU010,WH1,2025-06-07,55
SKU010,WH2,2025-06-07,55
SKU010,WH3,2025-06-07,55
SKU010,WH4,2025-06-07,44
SKU010,WH5,2025-06-07,52
SKU011,WH1,2025-06-07,59
SKU011,WH2,2025-06-07,73
SKU011,WH3,2025-06-07,48
SKU011,WH4,2025-06-07,56
SKU011,WH5,2025-06-07,51
SKU012,WH1,2025-06-07,64
SKU012,WH2,2025-06-07,47
SKU012,WH3,2025-06-07,57
SKU012,WH4,2025-06-07,47
SKU012,WH5,2025-06-07,52
SKU013,WH1,2025-06-07,53
SKU013,WH2,2025-06-07,59
SKU013,WH3,2025-06-07,48
SKU013,WH4,2025-06-07,57
SKU013,WH5,2025-06-07,54
SKU014,WH1,2025-06-07,55
SKU014,WH2,2025-06-07,58
SKU014,WH3,2025-06-07,47
SKU014,WH4,2025-06-07,58
SKU014,WH5,2025-06-07,51
SKU015,WH1,2025-06-07,59
SKU015,WH2,2025-06-07,55
SKU015,WH3,2025-06-07,53
SKU015,WH4,2025-06-07,51
SKU015,WH5,2025-06-07,58
SKU016,WH1,2025-06-07,60
SKU016,WH2,2025-06-07,51
SKU016,WH3,2025-06-07,48
SKU016,WH4,2025-06-07,57
SKU016,WH5,2025-06-07,46
SKU017,WH1,2025-06-07,47
SKU017,WH2,2025-06-07,48
SKU017,WH3,2025-06-07,52
SKU017,WH4,2025-06-07,47
SKU017,WH5,2025-06-07,44
SKU018,WH1,2025-06-07,48
SKU018,WH2,2025-06-07,57
SKU018,WH3,2025-06-07,47
SKU018,WH4,2025-06-07,52
SKU018,WH5,2025-06-07,63
SKU019,WH1,2025-06-07,53
SKU019,WH2,2025-06-07,55
SKU019,WH3,2025-06-07,49
SKU019,WH4,2025-06-07,64
SKU019,WH5,2025-06-07,51
SKU020,WH1,2025-06-07,52
SKU020,WH2,2025-06-07,60
SKU020,WH3,2025-06-07,53
SKU020,WH4,2025-06-07,54
SKU020,WH5,2025-06-07,52
SKU001,WH1,2025-06-08,52
SKU001,WH2,2025-06-08,55
SKU001,WH3,2025-06-08,56
SKU001,WH4,2025-06-08,50
SKU001,WH5,2025-06-08,50
SKU002,WH1,2025-06-08,50
SKU002,WH2,2025-06-08,46
SKU002,WH3,2025-06-08,45
SKU002,WH4,2025-06-08,55
SKU002,WH5,2025-06-08,58
SKU003,WH1,2025-06-08,58
SKU003,WH2,2025-06-08,42
SKU003,WH3,2025-06-08,52
SKU003,WH4,2025-06-08,48
SKU003,WH5,2025-06-08,54
SKU004,WH1,2025-06-08,51
SKU004,WH2,2025-06-08,56
SKU004,WH3,2025-06-08,53
SKU004,WH4,2025-06-08,44
SKU004,WH5,2025-06-08,49
SKU005,WH1,2025-06-08,53
SKU005,WH2,2025-06-08,54
SKU005,WH3,2025-06-08,46
SKU005,WH4,2025-06-08,46
SKU005,WH5,2025-06-08,54
SKU006,WH1,2025-06-08,46
SKU006,WH2,2025-06-08,45
SKU006,WH3,2025-06-08,51
SKU006,WH4,2025-06-08,51
SKU006,WH5,2025-06-08,49
SKU007,WH1,2025-06-08,50
SKU007,WH2,2025-06-08,54
SKU007,WH3,2025-06-08,50
SKU007,WH4,2025-06-08,54
SKU007,WH5,2025-06-08,52
SKU008,WH1,2025-06-08,54
SKU008,WH2,2025-06-08,58
SKU008,WH3,2025-06-08,58
SKU008,WH4,2025-06-08,60
SKU008,WH5,2025-06-08,58
SKU009,WH1,2025-06-08,55
SKU009,WH2,2025-06-08,51
SKU009,WH3,2025-06-08,51
SKU009,WH4,2025-06-08,49
SKU009,WH5,2025-06-08,53
SKU010,WH1,2025-06-08,57
SKU010,WH2,2025-06-08,50
SKU010,WH3,2025-06-08,53
SKU010,WH4,2025-06-08,50
SKU010,WH5,2025-06-08,54
SKU011,WH1,2025-06-08,51
SKU011,WH2,2025-06-08,50
SKU011,WH3,2025-06-08,50
SKU011,WH4,2025-06-08,56
SKU011,WH5,2025-06-08,53
SKU012,WH1,2025-06-08,51
SKU012,WH2,2025-06-08,55
SKU012,WH3,2025-06-08,51
SKU012,WH4,2025-06-08,59
SKU012,WH5,2025-06-08,49
SKU013,WH1,2025-06-08,53
SKU013,WH2,2025-06-08,46
SKU013,WH3,2025-06-08,52
SKU013,WH4,2025-06-08,45
SKU013,WH5,2025-06-08,57
SKU014,WH1,2025-06-08,57
SKU014,WH2,2025-06-08,57
SKU014,WH3,2025-06-08,54
SKU014,WH4,2025-06-08,49
SKU014,WH5,2025-06-08,49
SKU015,WH1,2025-06-08,61
SKU015,WH2,2025-06-08,61
SKU015,WH3,2025-06-08,54
SKU015,WH4,2025-06-08,51
SKU015,WH5,2025-06-08,60
SKU016,WH1,2025-06-08,50
SKU016,WH2,2025-06-08,55
SKU016,WH3,2025-06-08,60
SKU016,WH4,2025-06-08,49
SKU016,WH5,2025-06-08,58
SKU017,WH1,2025-06-08,56
SKU017,WH2,2025-06-08,53
SKU017,WH3,2025-06-08,48
SKU017,WH4,2025-06-08,50
SKU017,WH5,2025-06-08,55
SKU018,WH1,2025-06-08,46
SKU018,WH2,2025-06-08,54
SKU018,WH3,2025-06-08,56
SKU018,WH4,2025-06-08,58
SKU018,WH5,2025-06-08,46
SKU019,WH1,2025-06-08,60
SKU019,WH2,2025-06-08,62
SKU019,WH3,2025-06-08,55
SKU019,WH4,2025-06-08,48
SKU019,WH5,2025-06-08,52
SKU020,WH1,2025-06-08,53
SKU020,WH2,2025-06-08,55
SKU020,WH3,2025-06-08,54
SKU020,WH4,2025-06-08,55
SKU020,WH5,2025-06-08,53
SKU001,WH1,2025-06-09,55
SKU001,WH2,2025-06-09,51
SKU001,WH3,2025-06-09,52
SKU001,WH4,2025-06-09,50
SKU001,WH5,2025-06-09,63
SKU002,WH1,2025-06-09,61
SKU002,WH2,2025-06-09,56
SKU002,WH3,2025-06-09,60
SKU002,WH4,2025-06-09,57
SKU002,WH5,2025-06-09,54
SKU003,WH1,2025-06-09,46
SKU003,WH2,2025-06-09,52
SKU003,WH3,2025-06-09,52
SKU003,WH4,2025-06-09,48
SKU003,WH5,2025-06-09,46
SKU004,WH1,2025-06-09,56
SKU004,WH2,2025-06-09,55
SKU004,WH3,2025-06-09,47
SKU004,WH4,2025-06-09,50
SKU004,WH5,2025-06-09,59
SKU005,WH1,2025-06-09,49
SKU005,WH2,2025-06-09,54
SKU005,WH3,2025-06-09,52
SKU005,WH4,2025-06-09,56
SKU005,WH5,2025-06-09,49
SKU006,WH1,2025-06-09,54
SKU006,WH2,2025-06-09,54
SKU006,WH3,2025-06-09,54
SKU006,WH4,2025-06-09,54
SKU006,WH5,2025-06-09,55
SKU007,WH1,2025-06-09,64
SKU007,WH2,2025-06-09,66
SKU007,WH3,2025-06-09,50
SKU007,WH4,2025-06-09,42
SKU007,WH5,2025-06-09,56
SKU008,WH1,2025-06-09,54
SKU008,WH2,2025-06-09,59
SKU008,WH3,2025-06-09,55
SKU008,WH4,2025-06-09,54
SKU008,WH5,2025-06-09,59
SKU009,WH1,2025-06-09,60
SKU009,WH2,2025-06-09,46
SKU009,WH3,2025-06-09,49
SKU009,WH4,2025-06-09,53
SKU009,WH5,2025-06-09,54
SKU010,WH1,2025-06-09,52
SKU010,WH2,2025-06-09,55
SKU010,WH3,2025-06-09,58
SKU010,WH4,2025-06-09,62
SKU010,WH5,2025-06-09,56
SKU011,WH1,2025-06-09,49
SKU011,WH2,2025-06-09,53
SKU011,WH3,2025-06-09,53
SKU011,WH4,2025-06-09,56
SKU011,WH5,2025-06-09,55
SKU012,WH1,2025-06-09,64
SKU012,WH2,2025-06-09,51
SKU012,WH3,2025-06-09,55
SKU012,WH4,2025-06-09,65
SKU012,WH5,2025-06-09,50
SKU013,WH1,2025-06-09,54
SKU013,WH2,2025-06-09,49
SKU013,WH3,2025-06-09,54
SKU013,WH4,2025-06-09,49
SKU013,WH5,2025-06-09,59
SKU014,WH1,2025-06-09,54
SKU014,WH2,2025-06-09,49
SKU014,WH3,2025-06-09,57
SKU014,WH4,2025-06-09,54
SKU014,WH5,2025-06-09,58
SKU015,WH1,2025-06-09,48
SKU015,WH2,2025-06-09,55
SKU015,WH3,2025-06-09,57
SKU015,WH4,2025-06-09,51
SKU015,WH5,2025-06-09,47
SKU016,WH1,2025-06-09,53
SKU016,WH2,2025-06-09,59
SKU016,WH3,2025-06-09,59
SKU016,WH4,2025-06-09,51
SKU016,WH5,2025-06-09,47
SKU017,WH1,2025-06-09,51
SKU017,WH2,2025-06-09,51
SKU017,WH3,2025-06-09,56
SKU017,WH4,2025-06-09,53
SKU017,WH5,2025-06-09,50
SKU018,WH1,2025-06-09,59
SKU018,WH2,2025-06-09,54
SKU018,WH3,2025-06-09,55
SKU018,WH4,2025-06-09,45
SKU018,WH5,2025-06-09,41
SKU019,WH1,2025-06-09,46
SKU019,WH2,2025-06-09,51
SKU019,WH3,2025-06-09,56
SKU019,WH4,2025-06-09,42
SKU019,WH5,2025-06-09,61
SKU020,WH1,2025-06-09,54
SKU020,WH2,2025-06-09,60
SKU020,WH3,2025-06-09,49
SKU020,WH4,2025-06-09,56
SKU020,WH5,2025-06-09,54
SKU001,WH1,2025-06-10,57
SKU001,WH2,2025-06-10,52
SKU001,WH3,2025-06-10,55
SKU001,WH4,2025-06-10,59
SKU001,WH5,2025-06-10,50
SKU002,WH1,2025-06-10,54
SKU002,WH2,2025-06-10,44
SKU002,WH3,2025-06-10,57
SKU002,WH4,2025-06-10,63
SKU002,WH5,2025-06-10,47
SKU003,WH1,2025-06-10,53
SKU003,WH2,2025-06-10,58
SKU003,WH3,2025-06-10,53
SKU003,WH4,2025-06-10,54
SKU003,WH5,2025-06-10,51
SKU004,WH1,2025-06-10,51
SKU004,WH2,2025-06-10,53
SKU004,WH3,2025-06-10,53
SKU004,WH4,2025-06-10,47
SKU004,WH5,2025-06-10,53
SKU005,WH1,2025-06-10,61
SKU005,WH2,2025-06-10,51
SKU005,WH3,2025-06-10,47
SKU005,WH4,2025-06-10,52
SKU005,WH5,2025-06-10,50
SKU006,WH1,2025-06-10,46
SKU006,WH2,2025-06-10,54
SKU006,WH3,2025-06-10,50
SKU006,WH4,2025-06-10,50
SKU006,WH5,2025-06-10,54
SKU007,WH1,2025-06-10,45
SKU007,WH2,2025-06-10,44
SKU007,WH3,2025-06-10,56
SKU007,WH4,2025-06-10,43
SKU007,WH5,2025-06-10,48
SKU008,WH1,2025-06-10,44
SKU008,WH2,2025-06-10,51
SKU008,WH3,2025-06-10,55
SKU008,WH4,2025-06-10,54
SKU008,WH5,2025-06-10,65
SKU009,WH1,2025-06-10,59
SKU009,WH2,2025-06-10,48
SKU009,WH3,2025-06-10,47
SKU009,WH4,2025-06-10,67
SKU009,WH5,2025-06-10,58
SKU010,WH1,2025-06-10,56
SKU010,WH2,2025-06-10,53
SKU010,WH3,2025-06-10,54
SKU010,WH4,2025-06-10,46
SKU010,WH5,2025-06-10,54
SKU011,WH1,2025-06-10,53
SKU011,WH2,2025-06-10,49
SKU011,WH3,2025-06-10,50
SKU011,WH4,2025-06-10,61
SKU011,WH5,2025-06-10,52
SKU012,WH1,2025-06-10,63
SKU012,WH2,2025-06-10,44
SKU012,WH3,2025-06-10,51
SKU012,WH4,2025-06-10,45
SKU012,WH5,2025-06-10,47
SKU013,WH1,2025-06-10,49
SKU013,WH2,2025-06-10,55
SKU013,WH3,2025-06-10,54
SKU013,WH4,2025-06-10,50
SKU013,WH5,2025-06-10,42
SKU014,WH1,2025-06-10,61
SKU014,WH2,2025-06-10,52
SKU014,WH3,2025-06-10,48
SKU014,WH4,2025-06-10,54
SKU014,WH5,2025-06-10,54
SKU015,WH1,2025-06-10,52
SKU015,WH2,2025-06-10,54
SKU015,WH3,2025-06-10,47
SKU015,WH4,2025-06-10,57
SKU015,WH5,2025-06-10,48
SKU016,WH1,2025-06-10,50
SKU016,WH2,2025-06-10,56
SKU016,WH3,2025-06-10,59
SKU016,WH4,2025-06-10,61
SKU016,WH5,2025-06-10,58
SKU017,WH1,2025-06-10,51
SKU017,WH2,2025-06-10,45
SKU017,WH3,2025-06-10,60
SKU017,WH4,2025-06-10,60
SKU017,WH5,2025-06-10,50
SKU018,WH1,2025-06-10,58
SKU018,WH2,2025-06-10,51
SKU018,WH3,2025-06-10,61
SKU018,WH4,2025-06-10,51
SKU018,WH5,2025-06-10,63
SKU019,WH1,2025-06-10,57
SKU019,WH2,2025-06-10,62
SKU019,WH3,2025-06-10,51
SKU019,WH4,2025-06-10,55
SKU019,WH5,2025-06-10,48
SKU020,WH1,2025-06-10,57
SKU020,WH2,2025-06-10,58
SKU020,WH3,2025-06-10,65
SKU020,WH4,2025-06-10,56
SKU020,WH5,2025-06-10,57
SKU001,WH1,2025-06-11,51
SKU001,WH2,2025-06-11,56
SKU001,WH3,2025-06-11,51
SKU001,WH4,2025-06-11,54
SKU001,WH5,2025-06-11,54
SKU002,WH1,2025-06-11,51
SKU002,WH2,2025-06-11,53
SKU002,WH3,2025-06-11,51
SKU002,WH4,2025-06-11,51
SKU002,WH5,2025-06-11,58
SKU003,WH1,2025-06-11,54
SKU003,WH2,2025-06-11,55
SKU003,WH3,2025-06-11,46
SKU003,WH4,2025-06-11,55
SKU003,WH5,2025-06-11,56
SKU004,WH1,2025-06-11,51
SKU004,WH2,2025-06-11,63
SKU004,WH3,2025-06-11,42
SKU004,WH4,2025-06-11,57
SKU004,WH5,2025-06-11,57
SKU005,WH1,2025-06-11,56
SKU005,WH2,2025-06-11,54
SKU005,WH3,2025-06-11,56
SKU005,WH4,2025-06-11,57
SKU005,WH5,2025-06-11,49
SKU006,WH1,2025-06-11,54
SKU006,WH2,2025-06-11,52
SKU006,WH3,2025-06-11,47
SKU006,WH4,2025-06-11,57
SKU006,WH5,2025-06-11,50
SKU007,WH1,2025-06-11,45
SKU007,WH2,2025-06-11,50
SKU007,WH3,2025-06-11,49
SKU007,WH4,2025-06-11,58
SKU007,WH5,2025-06-11,54
SKU008,WH1,2025-06-11,60
SKU008,WH2,2025-06-11,50
SKU008,WH3,2025-06-11,57
SKU008,WH4,2025-06-11,67
SKU008,WH5,2025-06-11,55
SKU009,WH1,2025-06-11,57
SKU009,WH2,2025-06-11,56
SKU009,WH3,2025-06-11,46
SKU009,WH4,2025-06-11,56
SKU009,WH5,2025-06-11,54
SKU010,WH1,2025-06-11,52
SKU010,WH2,2025-06-11,49
SKU010,WH3,2025-06-11,56
SKU010,WH4,2025-06-11,48
SKU010,WH5,2025-06-11,64
SKU011,WH1,2025-06-11,54
SKU011,WH2,2025-06-11,47
SKU011,WH3,2025-06-11,50
SKU011,WH4,2025-06-11,52
SKU011,WH5,2025-06-11,65
SKU012,WH1,2025-06-11,49
SKU012,WH2,2025-06-11,52
SKU012,WH3,2025-06-11,50
SKU012,WH4,2025-06-11,55
SKU012,WH5,2025-06-11,50
SKU013,WH1,2025-06-11,47
SKU013,WH2,2025-06-11,52
SKU013,WH3,2025-06-11,51
SKU013,WH4,2025-06-11,50
SKU013,WH5,2025-06-11,50
SKU014,WH1,2025-06-11,59
SKU014,WH2,2025-06-11,51
SKU014,WH3,2025-06-11,47
SKU014,WH4,2025-06-11,51
SKU014,WH5,2025-06-11,53
SKU015,WH1,2025-06-11,46
SKU015,WH2,2025-06-11,61
SKU015,WH3,2025-06-11,57
SKU015,WH4,2025-06-11,60
SKU015,WH5,2025-06-11,55
SKU016,WH1,2025-06-11,42
SKU016,WH2,2025-06-11,61
SKU016,WH3,2025-06-11,49
SKU016,WH4,2025-06-11,49
SKU016,WH5,2025-06-11,54
SKU017,WH1,2025-06-11,60
SKU017,WH2,2025-06-11,58
SKU017,WH3,2025-06-11,57
SKU017,WH4,2025-06-11,51
SKU017,WH5,2025-06-11,51
SKU018,WH1,2025-06-11,55
SKU018,WH2,2025-06-11,52
SKU018,WH3,2025-06-11,57
SKU018,WH4,2025-06-11,57
SKU018,WH5,2025-06-11,56
SKU019,WH1,2025-06-11,40
